question_id,question_mk,gold_answer_mk,gold_chunk_ids,source_doc_id,source_title,domain,chunk_text,valid,notes
q_0145,,,mk_wiki_2231_chunk_0015,mk_wiki_2231,Клинт Иствуд,general,"Следело повторно враќање на Иствуд во вестерн жанрот, и тоа со филмот Pale Rider (1985), што го режирал и во кој глумел, покрај Мајкл Мориарти и Кери Снодгрес. Филмот бил заснован на вестерн-класиката од 1953. година, Shane, и се фокусирал на проповедник кој се здружува со рударите за време на калифорниската златна треска во 1850. година. Насловот укажувал на четворицата јавачи на Апокалипсата, а јавачот на бледиот коњ е Смртта. Сето ова потсеќало по темите за моралот и правдата, како и по истражувањето на натприродното, на вестернот на Иствуд од 1973. година, High Plains Drifter. Pale Rider станал еден од најуспешните филмови на Иствуд до денес. Бил прогласен за еден од најдобрите филмови за таа година, но и за најдобар вестерн во последните неколку години, па Јуџин Сискел од Чикаго Трибјун забележал дека „Оваа година (1985) ќе биде запомнета во филмската историја како моментот кога Клинт Иствуд конечно ја заслужи почитта како уметник"". Наредната година, Иствуд глумел со Марша Мејсон во воената драма Heartbreak Ridge, за инвазијата на САД во 1983. година над Гранада. Тој глумел постар американски морнарски и артилериски наредник и ветеран во војната со Кореја. Продукцијата и снимањето биле попречени поради внатрешните несогласувања помеѓу Иствуд и долгогодишниот пријател и продуцент Фриц Меинс, и помеѓу Иствуд и министерството за одбрана на САД, кое не го одобрувало филмот. Во тоа време филмот постигнал само комерцијален, но не и критички успех, а позитивните критики првпат дошле до израз дури во поново време. Заработил 70 милиони долари (денешни 148 милиони долари) во САД. Иствуд глумел и во The Dead Pool (1988), петтиот и последен филм од филмовите Dirty Harry. Во него глумеле и Лијам Нисон, Патриша Кларксон, како и тогаш младиот Џим Кери кој го глумел Џони Скверс, рок ѕвезда зависна од дрога, и првата од славните жртви на смртниот список на режисерот на хорор филмови, Питер Свон (Нисон); оттаму и самото име на филмот. Списокот е украден од страна на опседнат обожавател кој, сакајќи да го имитира својот омилен режисер, го следи списокот и ги убива ѕвездите, меѓу кои се наоѓа и Хери. The Dead Pool заработил околу 38 милиони долари (денешни 74,7 милиони долари), што за филм од серијалот Dirty Harry било незадоволително, а и до денес се смета за најлош од сите пет филма, иако Роџер мислел дека е добар колку првиот дел.",,
q_0146,,,mk_wiki_1391982_chunk_0061,mk_wiki_1391982,Војна во Донбас,general,"Денот по објавувањето на извештајот, Русија ја објавила својата намера да се повлече од членството во Меѓународниот кривичен суд (МКС). Во декември 2021 година, францускиот весник ""„Ле Монд“"" анализирал промена во руската дипломатска етикета за судирот. Веќе не станувало збор за членство на Украина во НАТО, туку за проширување на НАТО во Украина. Окружниот суд во Хаг донел пресуда на судењето за убиството на летот MH17 на „Малезија ерлајнс“ на 17 ноември 2022 година, вклучувајќи го и заклучокот дека Русија вршела целосна контрола врз ДНР од средината на мај 2014 година па наваму, и дека затоа се одвива меѓународен вооружен судир (иако обвинетите од ДНР немаат имунитет на борци поради нивното и негирањето на Русија за членство во руските вооружени сили). Европскиот суд за човекови права пресудил на 25 јануари 2023 година дека од 11 мај 2014 година, а најмалку до 26 јануари 2022 година, областите контролирани од сепаратистите во Источна Украина се под „""просторна јурисдикција""“ на Русија, бидејќи таа имала ""ефективна контрола"" врз овие области преку своето присуство и преку своето влијание врз „ДНР“ и „ЛНР“.",,
q_0147,,,mk_wiki_71110_chunk_0000,mk_wiki_71110,509 п.н.е.,general,"509 п.н.е. — година според општоприфатениот календар. Тоа била 509. година пред новата ера, 509. од првиот милениум п.н.е., 9. од 6 век п.н.е. и последна од 500-тите п.н.е. Други календари. Годината е броена од страна на различни народи, па се среќава во бројни други календари. Меѓу попознатите се вбројуваат: византискиот, асирскиот, еврејскиот, римскиот, кинескиот, будистичкиот и исламскиот. Така, во византискиот календар, којшто времето го мери од создавањето на светот според Библијата, на 1 септември 5509 г. п.н.е. според продолжениот јулијански календар, истата трае во текот на 4999 и 5000 година. Според асирскиот календар, во којшто мерењето на времето започнува од 4750 г. п.н.е, кога се проценува дека бил изграден првиот храм во граот Асур, станува збор за 4241 година. Понатаму, во еврејскиот календар, којшто започнува на 1 септември 3760 г. п.н.е. според продолжениот јулијански календар или околу една година пред создавањето на светот според Евреите, годината се протега во текот на 3251 и 3252 еврејска година. Според календарот на Римјаните, којшто започнува од 753 г. п.н.е., кога браќата Ромул и Рем го основале градот Рим (познато и како ""Ab urbe condita""), годината е избројана како 244. Во рамките на кинескиот календар, пак, постојат две поделени мислења за почетокот на броењето на годините: едни сметаат дека тоа е 61 година од владеењето на легендарниот Жолт Цар или 2637 г. п.н.е.; додека други сметаат дека за почеток треба да се земе годината кога Жолтиот Цар станал владетел, т.е. 2697 г. п.н.е. На тој начин, според првото гледиште, 509 година се протега во 2127 и 2128, додека според второто гледиште, годината трае во текот на 2187 и 2188 кинеска година. Будистичкиот календар започнува да го мери времето од 543 г. п.н.е., година во којашто се смета дека Буда достигнал состојба на нирвана, и годината ја брои како 34. Според исламскиот календар, во којшто мерењето на времето започнува со 622 година, т.е. годината на пребегнувањето на пророкот Мухамед од Мека во Медина (позната и како хиџра), годината се протега во текот на 1165 и 1164 исламска година пред хиџра. 509 п.н.е. — година според општоприфатениот календар. Тоа била 509. година пред новата ера, 509. од првиот милениум п.н.е., 9. од 6 век п.н.е. и последна од 500-тите п.н.е. Други календари. Годината е броена од страна на различни народи, па се среќава во бројни други календари. Меѓу попознатите се вбројуваат: византискиот, асирскиот, еврејскиот, римскиот, кинескиот, будистичкиот и исламскиот.",,
q_0148,,,mk_wiki_1392548_chunk_0020,mk_wiki_1392548,Верска слобода во Узбекистан,general,"На 15 јануари 2007 година, полицијата во Нукус извршила рација на служба во презвитеријанска црква во приватна куќа и уапсила 18 верници. Властите подигнале обвиненија според Административниот законик и ги казниле. Еден притворен, Салават Серикбаев, бил суден по кривични обвиненија за незаконско поучување религија. На 10 мај 2007 година, Кривичниот суд во Нукус го осудил Серикбаев, но го пуштил со условна казна од 2 години, со забрана за патување и обврска да плаќа дел од приходите на државата. На 9 април 2007 година, друг притворен, пастор Григориј Тен, бил казнет со 490 долари за повеќе прекршувања на Административниот законик. На 24 август 2006 година, полицијата извршила рација во куќа во селото Уч-килиц и притворила 17 членови на „Унија на независни цркви“, од кои дел биле претепани. Повеќето биле ослободени во рок од 24 часа, но пет биле задржани до 4 септември 2006 година. Во овој извештаен период имало неколку случаи на рации на верски служби и изрекување казни за молитва, поучување, прозелитизам или друга неовластена религиозна активност. Иако властите толерирале постоење на многу христијански евангелистички групи, строго го спроведувале законот за забрана на прозелитизам и често ги вознемирувале, притворале или казнувале оние што отворено се обидувале да конвертираат муслимани во христијанство. На 12 април 2007 година, властите во Бухара казниле локален Педесетничар со 56 долари за поучување религија без специјализирана обука. На 16 мај 2007 година, двајца членови на црквата на Дмитриј Шестаков во Андијон биле казнети со околу 20 долари. Во текот на овој период, Владата особено ги таргетирала Педесетничките цркви. Ова таргетирање продолжило од претходниот извештаен период. Во декември 2006 година, пасторот на Педесетничката црква „Воскресение“ во Андијон, која долго време била одбивана за регистрација, бил казнет со 85 долари за одржување „нелегални“ состаноци. Под силен притисок од локалните власти и махалски лидери, оваа црква во јуни 2007 година ја затворила својата заедница. Доверлив извор известил дека на 27 декември 2006 година, судот во Нукус го казнил пасторот Максет Џабарбергенов со 440 долари за повеќе прекршоци. На 25 октомври 2006 година, шест членови на „Separated Baptists Church“ биле казнети со 85 до 430 долари од судот во Карши за прекршување на член 240 од Административниот законик. На 7 декември 2006 година, судот во Карши ги укинал или намалил казните за четворица од нив.",,
q_0149,,,mk_wiki_1317299_chunk_0000,mk_wiki_1317299,Леб и сол (обичај),general,"Леб и сол — обичај за добредојде кај некои словенски, нордиски, балтички, балкански и други европски култури, како и во културите на Блискиот Исток. Овој обичај го споделуваат и некои несловенски народи - Литванци, Летонци (и двата балтички), Романци како и некои угрофински народи како Карелијците - од кои сите се културно и историски блиски со нивните словенски соседи. Обичајот е вообичаен во Албанија, Ерменија и меѓу еврејската дијаспора. Оваа традиција е забележана и при вселенски летови. Етимологија. Традицијата е локално позната по нејзините словенски имиња, сите буквално варијанти на „леб и сол“: , , , , , , Serbo-Croatian, , , . Се дели со некои од соседните несловенски народи - Летонците и Литванците (и двата се балтички народи), Романците, како и некои угрофински народи како Карелијците - сите се културно и историски блиски со нивните словенски соседи: , , , . Тоа е вообичаено и во Албанија (), Ерменија ( , ""agh u hats"" , меѓу еврејската дијаспора и во делови од Блискиот Исток под различни имиња. Македонија. Во Македонија овој обичај сè уште се практикува повремено како обичај за изразување гостопримство. За оваа цел се подготвува одреден вид леб ""- погача"" (од ). Значајната македонска и екс-југословенска етно-џез-рок група на светскиот музички гитарист Влатко Стефановски го носеше името „Леб и сол“ и говори за овој поим на гостопримство како нешто основно и традиционално.",,
q_0150,,,mk_wiki_1050455_chunk_0000,mk_wiki_1050455,Месје 72,general,"NGC 6981 — збиено ѕвездено јато во соѕвездието Водолија, заведено во Новиот општ каталог на длабоконебесни тела. Телото било предмет и на други истражувања, па освен како NGC 6981 се споменува и како M 72, GCL 118. Откривање. Телото е откриено на 30 август 1780 година од страна на Пјер Мешен, со помош на рефрактор, чијашто леќа имала пречник од 3 см. Податоци. Податоци од набљудување. Според морфолошката класификација на галаксиите, NGC 6981 е од видот IX. Видливиот сјај со голо око изнесува 9,2 ""m"". NGC 6981 има само една позната привидна димензија, која изнесува 6,6'. Астрономски податоци. Телото е од епохата Ј2000.0. Неговата ректасцензија, односно аголот измерен меѓу еклиптиката и небесниот екватор со теме во пролетната точка, изнесува 20 ч 53 м 27,9 с, а неговата деклинација, односно висината на лакот на тој агол, -12° 32' 11"""". Други поделби. Проучување на NGC 6981 е вршено од повеќе истражувачи, па поради тоа е вклучен и во други познати збирки според различн критериуми на поделба. Така, во Каталогот на најважните галаксии (PGC), објектот се среќава со ознаката . Во рамките на атласот на длабокото небо, Уранометрија 2000.00, објектот припаѓа на групата означена со бројот 299; додека во Каталогот на основни ѕвезди (GSC) е групиран под бројот 5765. Објектот е забележан и во фотографското истражување спроведено од Паломарската опсерваторија во 1958 година, каде што се споменува во групата под број 791.",,
q_0151,,,mk_wiki_1371715_chunk_0004,mk_wiki_1371715,Џин (пејач),general,"Новинарката Чои Сонг-хе од ""Aju Њуз"" истакнала дека сингловите на БТС како ""Спринг Деј"" и ""Фејк Лав"" ја прикажуваат вокалната стабилност на Џин, додека ""Жаме ву"" од Б-страната го покажа неговиот емотивен опсег. Хонг Хје-мин од ""„""Кореа тајмс""“"" го опишал гласот на Џин како „нежен, тажен, [и] слободен дух“ и го сметал за „истакнат елемент“ на соло баладата ""Епифани"". Критичарот Парк Хи-а, разговарајќи за ""Епифани"", изјавил дека Џин „ги пее најсентименталните емоции“ од соло нумерите на ""Лав Јрслеф: Енср"" (2018). Во прегледот на ""Фејк Лав"", Парк рекол дека распонот на Џин ја „докажува ефективноста [на песната]“. Јавна слика. Филантропија. Во декември 2018 година, Џин донирал храна, ќебиња и храна за Корејското здружение за заштита на животните за да го прослави неговиот роденден. Тој, исто така, донирал 321 килограм храна на (KARA), друга корејска непрофитна организација за заштита на животните. Во 2019 година, Џин бил рангиран како вкупно 13-ти најпопуларен идол и шести меѓу девојчињата на возраст од 13 до 19 години во Јужна Кореја, преку податоците собрани од аналитичката компанија Галуп Кореја. Личен живот. Од 2018 година, Џин живеел во Ханам-донг, Сеул, Јужна Кореја. Дополнително, тој и неговиот постар брат отвориле ресторан во јапонски стил во Сеул наречен ""Осу Сеиромуши"" во 2018 година. Здравје. Во март 2022 година, Џин ја повредил левата рака и бил подложен на операција, по што тој се воздржа од одредени настапи за време на концертите на БТС во Лас Вегас, се повлекол од некои групни настани и пеел седејќи во поголемиот дел од настап на бендот на 64-тото доделување на Греми наградите. Воена служба. На 17 октомври 2022 година, Биг Хит објавиле дека по објавувањето на ""Астронаут"" и завршувањето на неговите последователни промотивни активности на крајот на тој месец, Џин ќе го започне процесот на запишување и ќе ја изврши својата задолжителна воена служба. На пејачот претходно му било одобрено автоматско одложување во 2021 година до крајот на 2022 година, по ревизиите направени на Законот за воена служба во декември 2020 година. На 4 ноември 2022 година, Џин поднел документи до Администрацијата за воена работна сила (ММА) барајќи прекин на одложувањето за да продолжи со регрутирањето. Тој се пријавил како активен војник на 13 декември во армиската база Јеончеон во провинцијата Северен Ѓеонгги. По завршувањето на неговата основна обука со 5-та пешадиска дивизија во јануари 2023 година, Џин бил назначен за помошник-инструктор за обука во истата дивизија.",,
q_0152,,,mk_wiki_1150241_chunk_0001,mk_wiki_1150241,Енеко Тур 2015,general,"Завршните три етапи на трката се очекувало да бидат идеални за возачите на класици: петтата и шестата етапа била ридести етапи налик на оние на Арденските класици, додека завршната етапа користела патишта на калдрмисаните класици. Една промена во правилата во 2015 година била воведувањето на „златниот километар“, низа на три средни спринтови на секоја друмска етапа на околу 20 километри пред целта. Првите тројца возачи на секој од овие средни спринтови добивал бонус секунди во генералниот пласман. Ова било примена на системот од Трката околу Белгија 2015, каде системот на златниот километар одиграл улога во победата на Грег ван Авермат (). Фаворити пред трката. Повеќето етапни трки во Светската турнеја се освојувани од силни искачувачи. Енеко Тур е необична бидејќи фаворити за победа се возачите на класици — оние кои имаат силни резултати на Арденските класици и на калдрмисаните класици кои се случуваат во раниот дел на велосипедската сезона. Бранител на титулата бил Тим Веленс (), кој го освоил Енеко Тур 2014 на претпоследната етапа. Повторно бил еден од фаворитите, иако ""Cycling Weekly"" предвидувал дека ќе му биде дадена помала слобода за напад како бранител на титулата. Еден друг поранешен победник на трката: Ларс Бом () победил во 2012 година. Бил уште еден силен фаворит во 2015 година, особено што трката вклучувала подолг поединечен хронометар отколку минатите изданија на трката. Други фаворити биле Ники Терпстра (), кој бил трет во 2012 година, Грег ван Авермат (), кој бил во силна форма откако се нашол близу победа на Класика де Сан Себастијан, Филип Жилбер (исто ) и Вилко Келдерман (). Првите три етапи на трката биле рамни и со особено погодни за спринтерите. Познати спринтер на трката биле Андре Грајпел (), Џакомо Ницоло (), Елија Вивијани (), Андреја Гвардини () и Едвард Тенс (). Поредок. Постоеле четири главни пласмани на трката. Првиот бил генералниот пласман, пресметуван преку додавање на времето кое секој возач го извозел на секоја етапа. Се применувале временски бонуси за првите тројца на етапата (10, 6 и 4 секунди на првите тројца возачи) и на трите спринтови „златен километар“ на секоја етапа. На секој од овие спринтови, првите тројца добивале 3, 2 и 1 секунда бонус, соодветно. Возачот со најниско вкупно време бил победник на генералниот пласман. Возачот кој водел во пласманот ја освојувал белата маичка. Постоел и бодовен пласман.",,
q_0153,,,mk_wiki_69414_chunk_0000,mk_wiki_69414,Спиритизам,general,"Спиритизам — окултно учење кое се обидува да воспостави комуникација со починати лица. Се развил како движење во 19 век кога Алан Кардек (1804 – 1869) ги поставил неговите основи во „Книгата на духовите“ (""Le Livre des esprits"", 1858). На спиритистичките сеанси, духот на покојникот се повикува преку психички осетлива личност, односно медиум. Има чести измами и злоупотреби на лековерни луѓе од страна на разни наводни медиуми и други шарлатани кои во својата изведба користат опсенарски трикови. Спиритизмот или францускиот спиритизам се заснова врз спиритистичките книги напишани од Французинот Иполит Леон Денизар Риваил со псевдоним Алан Кардек во кои известува за сеанси на серија од феномени кои можат да се припишат само на бестелесна интелигенција (на духови). Неговиот интерес за комуникација со духови бил поддржан од многумина негови современици, меѓу кои и научници и филозофи, кои присуствувале на сеансите и го проучувале овој феномен. Неговите трудови подоцна го прошириле писателите како Леон Денис, Артур Конан Дојл, Чико Ксавиер, и други. Како облик на религија, спиритизмот особено се проширил во земјите од Јужна Америка. Историја. Повикувањето духови се практикувало уште кај древните племиња, каде племенскиот шаман бил врската помеѓу светот на живите и светот на мртвите, а исто така било познато и во античкиот свет (Египет, Месопотамија, Грција, Рим). Во минатото, повикувањето духови се нарекувало некромантија. Современата историја на спиритизмот започнала во 1848 година со првиот документиран настан за натприродни појави што се случил откако семејството Фокс се преселило во куќа во селото Хајдвил во американската сојузна држава Њујорк. Случајот предизвикал сензација, а сестрите Фокс, кои наводно биле опседнати од духови, морале да се преселат со своите роднини во блискиот град Рочестер. Но, семејството и таму пријавило чудни настани кои предизвикале систематски интерес во јавноста за случајот. Во текот на 1849 година, во куќата на семејството Фокс се одржале низа сеанси, каде беа забележани необјасниви појави, како движење на предмети во просторијата, левитација на масата и слично. Сестрите Маргарет, Кетрин и Леа Фокс го искористиле настанот за да се самопромовираат и јавно да практикуваат спиритизам, што ги поттикнало скептиците да веруваат дека тоа е измама. Зголемената популарност на спиритистичките сеанси ги натерало научниците да се обидат да најдат разумно објаснување за овие појави.",,
q_0154,,,mk_wiki_1078719_chunk_0003,mk_wiki_1078719,Роналд Фишер,general,"Фишер го вовел концептот на Фишерови информации во 1925 година. Фишер бил жесток промотор на евгеника, која, исто така, стимулира и води голем дел од работа на генетиката кај луѓето. Неговата книга „Геничната теорија на природната селекција“ е објавена во 1930 година. Таа содржи резиме на она што веќе бело познато во литературата. Тој развил идеи за сексуална селекција, мимикрија и еволуцијата на доминација. Тој славно покажал дека веројатноста за мутација ја зголемува кондицијата на организмот и дека истото се намалува пропорционално со големината на мутација. Тој, исто така, покажал дека поголемо население носи повеќе варијации, така што тие имаат поголеми шанси за преживување. Тој ги поставенил темелите на она по што требаше да стане познато во областа на популациона генетика. Книгата била разгледувана, од физичарот Чарлс Галтон Дарвин, внук на Чарлс Дарвин. Таа исто така, имала големо влијание врз еволутивен биолог В.Д. Хамилтон и развојот на неговите подоцнежни теории на генетската основа за постоењето на роднинска селекција. Анализа на варијансата (ANOVA) со една постапка можеме да ја испитаме еднаквоста на аритметичките средини на повеќе маси. Анализата на варијанса нашла мошне голема и значајна примена во различни експериментални ситуации во коии целта на истражувањето е влијанието на еден или повеќе фактори на варијабилитет на определени појави. Статистички методи за истражување работници е класичена книга. Таа се смета за една од највлијателните книги на 20 век за статистичките методи, заедно со својот Дизајн на експериментите (1935). Роналд А. Фишер бил заинтересиран за примена и во популаризација на статистички методи. Тој нагласил примери како да се дизајнираат експерименти систематски од статистичка гледна точка, но математички оправдување од методите не беа истакнати, навистина, доказите беа испуштени. Неговата работа во областа на статистиката била собрана во делото „Статистички методи и научно заклучување“ (англиски: ""Statistical methods and scientific inference"") од 1956 година. Цитати. „За да повикате статистичар по експериментот може од него да побарате да изврши обдукција: тој може да биде во можност да каже дека експериментот не постои.“",,
q_0155,,,mk_wiki_1253843_chunk_0020,mk_wiki_1253843,Економија на Јапонија,general,"Seibu и Hankyu се типични примери од овој тип. Од осумдесеттите години наваму, јапонските стоковни куќи се соочуваат со силна конкуренција од супермаркетите и продавниците за убавина, постепено губејќи го своето присуство. Сепак, ""депто"" се бастиони на неколку аспекти на културниот конзервативизам во земјата. Сертификати за подароци за престижни стоковни куќи честопати се даваат како свечени подароци во Јапонија. Стоковните куќи во Јапонија генерално нудат широк спектар на услуги и можат да вклучуваат девизи, резервации за патувања, продажба на билети за локални концерти и други настани. Кеирецу. е збир на компании со меѓусебно поврзани деловни односи и акции. Тоа е еден вид деловна групација . Прототипното ""кеирецу се"" појавило во Јапонија за време на „ економското чудо “ по Втората светска војна. Пред да се предаде Јапонија, јапонската индустрија била контролирана од големи семејства наречени ""заибатсу"" . Сојузниците го демонтирале ""овој процес"" кон крајот на 40-тите години на минатиот век, но компаниите формирани од демонтажата биле повторно интегрирани. Дисперзираните корпорации биле повторно поврзани преку купување на акции за да формираат хоризонтално интегрирани сојузи низ многу индустрии. Во овој период, официјалната владина политика промовирала создавање на робусни трговски корпорации кои би можеле да издржат притисоци од засилената светска трговска конкуренција. Главните ""кеирецу"" биле центрирани на една банка, која позајмувала пари на компаниите-членки на ""кеирецу"" и имала капитални позиции во компаниите. Секоја централна банка имала голема контрола врз компаниите во ""кеирецу"" и делувала како субјект за итна спасувачка помош. Еден ефект од оваа структура била да се минимизира присуството на непријателски преземања во Јапонија, бидејќи ниту еден субјект не може да ја оспори моќта на банките. Постојат два вида ""кеирецу"" : вертикални и хоризонтални. Вертикалното ""кеирецу ја"" илустрира организацијата и односите во рамките на една компанија (на пример, сите фактори на производство на одреден производ се поврзани), додека хоризонталното ""кеирецу ги"" покажува односите помеѓу субјектите и индустриите, вообичаено центрирани на банка и трговска компанија. И двете се одржуваат едни со други. Јапонската рецесија во 90-тите години на минатиот век имала огромни ефекти врз кеирецу. Многу од најголемите банки биле сериозно погодени од портфолиото за лоши заеми и биле принудени да се спојат или да заминат од деловна активност. Ова имало ефект да ги замагли линиите помеѓу кеирецу: Сумитомо банка и Митсуи банка, на пример, станале банкарската корпорација Сумитомо Митсуи во 2001 година, додека Санва банка станала дел од Банката на Токио-Митсубиши UFJ .",,
q_0156,,,mk_wiki_179526_chunk_0006,mk_wiki_179526,Џулија Робертс,general,"Сликата на Ним Кароли Баба ја привлече Робертс на хиндуизмот. Добротворни дела. Робертс посветува време и придава ресурси за Уницеф, како и за други добротворни организации. На 10 мај 1995 година, Робертс пристигна во Порто Принс, како што кажа таа „да се образова“. Сиромаштијата што ја најде таму беше огромна. „Моето срце само што пукна“ вели таа. Уницеф официјано се надеваа дека нејзината шест дневна посета ќе предизвика излив на давање: 10 милиони долари беа побарани за помош во тоа време. Во 2000 година, Робертс го раскажуваше „Тивките ангели“, документарец за рет синдром, нарушување на развојот на нервниот систем, којшто беше сниман во Лос Анџелес, Балтимор и Њујорк. Овој документарец беше создаден со цел да се подигне јавната свест за болеста. Во јули 2006 година, Earth Biofuels ја назначи Робертс за портпарол на компанијата и како претседател на советничкиот одбор на новоформираната компанија за промоција на употребата на обновливи горива.",,
q_0157,,,mk_wiki_1265730_chunk_0000,mk_wiki_1265730,Зуко Џумхур,general,"Зуко Џумхур (24 септември 1920 година - 29 ноември 1989 година) бил истакнат босански писател, сликар и карикатурист. Неговата боемска природа, разновидност на талентот и исклучително креативна личност го направиле единствена фигура на југословенската култура во втората половина на 20 век.. Животопис. Тој потекнувалод старо угледно семејство на муслимански свештеник (улема). Неговиот татко бил Абдуселам Даумхур а неговата мајка Васвија е родена како Туфо. Два месеци по неговото раѓање, семејството се преселило во Белград, каде што неговиот татко работел како началник имам на Армијата на Кралството Југославија. Таму заврши основно и средно граматичко училиште, а средно училиште во Сараево 1939. Студирал право во Белград, но продолжил во Ликовната академија, која ја завршил во класата Петар Добровиќ . Своите први цртежи ги објавил во весникот „Народна армија“ 1947. Оттогаш, тој соработувал како карикатурист и илустратор во Јеж, Борба, „Ветерници“, Политика, Ослобоџее и списанието „Денес“ а во Нин бил постојан соработник и уредник.. Објавил повеќе од 10.000 карикатури. Имал напишано сценарија за неколку кратки и три играни филмови. Напишал 35 текстови за театар, а во последните десет години од својот живот работел на сараевската телевизија како сценарист и водител на серијата „Ходољубија“. Неговите сограѓани го сметале за еден од најголемите боеми во своето време. Тој почина во Херцег Нови а бил погребан во неговиот родн Коњиќ, 29 ноември 1989 година. Добитник е на бројни награди и Орден за братство и единство со златен венец. Објавени книги. Неговите избрани дела биле постхумно објавени во седум книги, кои вклучуваа нови необјавени ракописи: „Писма од Африка и Европа“, „Стогодишни приказни“ и „Адакале“. Тој исто така го објави Зелениот чај од Црна Гора, заедно со Момо Капор.",,
