question_id,question_mk,gold_answer_mk,gold_chunk_ids,source_doc_id,source_title,domain,chunk_text,valid,notes
q_0062,,,mk_wiki_1382121_chunk_0006,mk_wiki_1382121,Чадор од мрсна хартија,general,"Точниот временски период кога чадорите од мрсна хартија почнале да се користат во Кореја е нејасен, но сликите покажуваат нивна употреба барем за време на династијата Чосон. Чадорите од мрсна хартија подоцна станале пошироко популарни и се користеле како такви до 1960-ти години; сепак, чадорите од мрсна хартија постепено исчезнале во Кореја поради појавата на потрајни модерни чадори. Тајланд. Уметноста на чадорите од мрсна хартија во Северен Тајланд, или Чианг Маи, датира од пред околу двесте години. Површината на чадорите може да има квадратна форма покрај традиционалната кружна форма. Чадорите од мрсна хартија во Тајланд имаат уникатни карактеристики, кои често ги привлекуваат туристите кои ги купуваат. Фестивал на чадори. Фестивалот на чадори од мрсна хартија традиционално се одржува во Чианг Маи во текот на јануари или февруари секоја година. Тоа е еден од најпопуларните фестивали кој привлекува многу туристи. Фестивалот главно се одржува на улиците на Бо Санг, секое место во селото е украсено со чадори. Исто така, се одржуваат натпревари помеѓу занаетчии и уметници на чадори од мрсна хартија, а на победниците им се доделуваат награди. Жените од селото Бо Санг изведуваат велосипедска претстава со чадорот од мрсна хартија и истовремено се натпреваруваат за „Госпоѓица Бо Санг“ на годината.",,
q_0063,,,mk_wiki_995716_chunk_0006,mk_wiki_995716,Морган Фриман,general,"Фриман го поддржувал предлогот, кој пропаднал, за измена на државното знаме на Мисисипи кое го содржи борбеното знаме на Конфедерацијата. Политика. Mорган Фриман ја поддржувал кандидатурата на претседатлеските избори во 2008 година на Барак Обама иако изјавувал дека нема да се придружи на кампањата. Тој раскажувал на настанот ,Халата на претседателите” заедно со Барак Обама чија фигура била додадена во изложбата. ,Халата на претседателите” била повторно отворена на 4 јули 2009 година во Дизни Ворлд ( Walt Disney World Resort ) во Орландо, Флорида. Фриман му се придружил на претседателот на Соединетите Американски Држави, Бил Клинтон, претседателот на комитетот за обложување на Соединетите Американски Држави, Сунил Џулати (Sunil Gulati) и играчот од средниот ред на екипата USMNT, Лендон Донован ( Landon Donovan ) во средата на 1 декември 2010 година во Цирих за финалната презентација на комитетот за обложување на Соединетите Американски Држави, до ФИФА за светското првенство во фудбал во 2022 година. Морган Фриман отворено покажал негодување во септември 2011 година во емисијата ,Пирс Морган вечерва” (Piers Morgan Tonight) која се емитува на телевизијата Си Ен Ен (CNN), кога тој го обвинил движењето ,Tee Party” за расизам. Тој изјавил дека движењето ,Tee Party” користи ,политика, јавно искажана, која треба да направи сè со цел Обама да добие само еден мандат. Што подразбира тоа, што означува тоа? По ѓаволите со земјата. Ќе направиме сè што е потребно овој црн човек да го извадиме од тука”. Пирс Морган возврати со следната изјава: ,Но дали тоа значи дека е расизам?.. Нели ви го кажале тоа за кој било демократ? “. Фриман возвратил ,Тоа е расистички... (подемот со движењето,Tee Party”) ја покажува слабата и мрачната страна на Америка. Ние треба да бидеме подобри од тоа. И навистина сме. Затоа сите луѓе беа во солзи кога Обама беше избран за претседател. Погледнете што сме – тоа е Америка. Потоа тоа се смени, бидејќи овие луѓе се појавија од никаде, исто како кога допираш каллива вода”. Фриман беше критикуван за неговите коментари, црниот републикански кандидат Херман Кејн изјави дека коментарите биле ограничени како и тоа дека повеќето од тие кои го критикуваат движењето ,Tee Party” воопшто не ни биле на состанок на тоа движење. И глумецот Адам Болдвин изјави ,Проблемот е во содржината на карактерот и политиката на Обама а не од која раса припаѓа тој”. Почести.",,
q_0064,,,mk_wiki_1074653_chunk_0000,mk_wiki_1074653,IC 1589,general,"IC 1589 — галаксија во соѕвездието Водна Змија, заведена во Новиот општ каталог на длабоконебесни тела. Објектот бил предмет и на други истражувања, па освен како IC 1589 се споменува и како Plate defect?. Откривање. Објектот е откриен во јули 1899 година од страна на Делајл Стјуарт. Податоци. Податоци од набљудување. Според морфолошката класификација на галаксиите, IC 1589 е од видот NF. Астрономски податоци. Објектот е од епохата Ј2000.0. Неговата ректасцензија, односно аголот измерен меѓу еклиптиката и небесниот екватор со теме во пролетната точка, изнесува 12 ч 6 м 8 с, а неговата деклинација, односно висината на лакот на тој агол, -29° 40' 24"". Други поделби. Проучување на IC 1589 е вршено од повеќе истражувачи, па поради тоа е вклучен и во други познати збирки според различн критериуми на поделба. Така, во Каталогот на најважните галаксии (PGC), објектот се среќава со ознаката .",,
q_0065,,,mk_wiki_34872_chunk_0040,mk_wiki_34872,Јулија Тимошенко,general,"Тимошенко напишала статија наречена „""Containing Russia""“ која била објавена во изданието мај-јуни 2007 година на списанието ""Foreign Affairs"". Во написот таа го критикувала рускиот експанзионизам. Следствено, написот ја вознемирило Русија и повеќе од една недела по објавувањето на статијата, Русија одговорила нарекувајќи го „""антируски манифест""“ и „""обид уште еднаш да се повлечат линии на поделба во Европа""“. Првата влада на Тимошенко била отворена за чесна реприватизација на 3.000 претпријатија, како во случајот со челичарницата Киворижстал. Тимошенко смета дека економијата на Украина е претерано монополизирана. Тимошенко е против приватизацијата на системот за пренос на гас во Украина. Тимошенко го наведува спасот на економијата на Украина за време на украинската финансиска криза 2008-09 како едно од нејзините достигнувања. Втората влада на Тимошенко потрошила 1,6 милијарди гривни за осовременување на индустријата за ископување јаглен. Тимошенко сака да го подигне општото ниво на социјалните стандарди со изедначување на платите во индустриската и социјалната сфера и во ноември 2009 година ветила дека ќе ги обнови болниците и здравствениот систем во Украина во рок од две години. Таа ветила и даночни олеснувања за земјоделците. Другите економски политики вклучувале компензација за штедачите кои ги загубиле заштедите од советскиот период, контрола на цените на храната и лековите за да се намали инфлацијата и повици за ревизија на матните приватизации и високите социјални трошоци. Тимошенко сака да го намали бројот на даноци за една третина за да го поедностави системот, и сака да го намали данокот на додадена вредност (ДДВ) и да понуди даночни олеснувања за увозниците на нови технологии во сиромашните региони за да ги зголеми инвестициите таму. Во декември 2009 година, втората влада на Тимошенко предложила создавање независни антикорупциски бироа во Украина. Тимошенко верува дека Украина може да добие енергетска безбедност и независност и сака да го забрза истражувањето и екстракцијата на нафта и природен гас од Црното Море. Имајќи предвид дека јадрената енергија во Украина обезбедува речиси 50% од снабдувањето со електрична енергија во Украина, владата на Тимошенко се согласила да соработува со компанијата „Вестин“ за да воспостави фабричко производство на јадрено гориво во Украина, независно од Русија. Таа, исто така, предложила 10-годишно даночно олеснување за претпријатијата кои ќе развијат алтернативни извори на енергија во Украина. Тимошенко се залага за укинување на имунитетот на пратениците од Врховната Рада од кривично гонење. За Украина, Тимошенко претпочита пропорционален систем на гласање со отворени листи.",,
q_0066,,,mk_wiki_1012197_chunk_0000,mk_wiki_1012197,Дани Велбек,general,"Даниел Нил Таки ""Дани"" Велбек (роден на 26 ноември 1990 година) — англиски фудбалер, напаѓач на Брајтон и поранешен репрезентативец на Англија. Велбек го направи својот пат до првиот тим преку младинските тимови на Манчестер Јунајтед пред да го направи своето сениорско деби во 2008 година и тогаш го постигна својот прв гол во процесот. Тој оттогаш помина низ освојување на Лига купот во сезоната 2008-09 и Светското клупско првенство 2008 пред да биде испратен на заем во Престон Норт Енд, а потоа и во Сандерленд. Тој го направи своето сениорско деби за Англија во март 2011 во пријателски натпревар кој заврши нерешено 1-1 против Гана, земјата на двата негови родители. Тој го постигна својот прв сениорски репрезентативен гол на 2 јуни 2012 година, постигнувајќи гол во 1-0 победа во пријателски натпревар над Белгија.",,
q_0067,,,mk_wiki_51960_chunk_0000,mk_wiki_51960,Борис Годунов,general,"Борис Фјодорович Годунов (руски: ""Бори́с Фёдорович Годуно́в""; 1551-13 април 1605) бил руски цар од 1598 до 1605 година. Рани години. Борис Годунов е од татарско потекло, поточно од Златната орда којашто се населиле на територијата на денешна Русија, Украина и Казахстан . Борис Годунов уште како млад работел за царот Иван Грозни. Во 1571 година станал член на Опричнината, со што станал и противник на опозицијата. Во својата работа тој бил многу способен, па напредувал во својата дворска позиција. Неговиот дворски статус се зацврстил по неговата женидба со Марија Григориевна Скуратова-Белскаја, која била ќерка на Маљута Скуратов-Белскиј, а која била љубовница на царот Иван Грозни. Во 1580 година Иван Грозни ја земал Борисовата сестра Ирина за жена на својот четиринаесет годишен син Фјодор, којшто го назначил и за свој наследник. По неколку години Иван Грозни планирал да го ожени уште еднаш Фјодор, бидејќи тој не можел да има деца со Ирина, меѓутоа во 1584 година тој починал. На престолот дошол Фјодор I Иванович којшто не бил доволно способен да ја води државата, па знаејќи го тоа и неговиот покоен татко, Иван Грозни како регент за својот син го поставил токму Борис Годунов. Животот како регент. На 31 мај 1584 година, Борис Годунов станал регент на новиот руски цар Фјодор I. Но, новиот цар не знаел многу добро и успешно да води политика, па тој најчесто го слушал последниот збор на својот регент. Борис Годунов како регент успеал да извојува победа над Швеѓаните во Руско-шведската војна (1590-1595) и да освои неколку градови. Тој водел и цврста и непопустлива политика спрема Османлиското Царство за Крим. Се смета дека неговата победа против „неговите предци“, Татарите е од многу големно значење за Русија, а по тоа тој успеал повторно да го колонизира Сибир, а по пат главно по течението на реката Волга и нејзините притоки и во западна Русија (по течението на реката Дон) изградил и градови-тврдини од кои најпознати се Волгоград, Саратов, Самара, Тоболск и Воронеж. Животот како цар. По смртта на царот Фјодор I на 7 јануари 1598 година во Русија немало престолонаследник. За да ја спречи можната криза во скоро време московскиот патријарх Јоб го предложил Борис Годунов како најспособен за цар на Русија. На 17 февруари Народното собрание едногласно го признало, а веќе на 21 февруари станал новиот руски цар којшто официјално бил крунисан на 1 септември 1598 година.",,
q_0068,,,mk_wiki_1201205_chunk_0001,mk_wiki_1201205,Сите мои синови (драма),general,"На почетокот, Крис застанува во одбрана на својот татко, но постепено почнува да се сомнева во неговата невиност, а Џо Келер почнува да се брани, но најпосле го признава злосторството. Налутениот Крис заминува некаде. Трет чин. Во два часот по полноќ, сите го бараат Крис, загрижени да не му се случила несреќа. Кејт бара од својот сопруг да го признае злосторството и да оди в затвор, зашто само така ќе се смири Крис. Најпосле, Крис се враќа дома, а Ен им го покажува последното писмо на Лари, во кое тој ѝ напишал дека решил да се убие откако дознал дека пилотите погинале поради неисправните делови испорачани од фабриката на неговиот татко. Обвинет од сите и со нагризена совест, Џо Келер оди во куќата и се убива. Осврт кон делото. „Сите мои синови“ е најуспешната драма на Милер. За првпат таа била прикажана во Њујорк, во 1947 година, по што доживеала над 300 изведби. Потоа, таа била прикажувана и во другите американски градови, а голем успех постигнала и на сцените во Европа. Истовремено, ова дело ја добило наградата на Друштвото на американските критичари за најдобра американска драма. Во драмата „Сите мои синови“, Милер ги разобличува алчните американски фабриканти, луѓе без совест кои во трката за добивка дури се подготвени да ги жртвуваат туѓите животи, а потоа вината ја префрлаат врз другите. Целата тежина на неговото злосторство се дознава кога се открива дека тој е виновникот за смртта на својот син, кој се убил од срам поради валканите дејствија на татко си. Во драмата, дејството е мајсторски оформено, дијалогот тече неусилено, а сите конфликти се градат економично во ограничениот простор. Драмата ја сочинуваат повеќе составки, од литературната основа до сценската изведба, а може да се чита и како привлечно четиво. „Сите мои синови“ е образец на добра идеја и на осмислена композиција. Во идејна смисла, Милер покажува вистински патриотизам и длабоко третирање на човековите чувства, на жртвата и на трагиката. Драмата покажува како војната ги поместува луѓето и какви последици предизвикува алчноста по богатството. Како осведочен хуманост, прогресивна личност и човек со вистински вредности, во ова дело Милер одбира тема и мотив кои ги откриваатнајслоевитите проблеми и дилеми кај луѓето. Изданија на македонски јазик. Во 1983 година, делото било објавено на македонски јазик од страна на издавачката куќа „Наша книга“.",,
q_0069,,,mk_wiki_1062912_chunk_0002,mk_wiki_1062912,Модна недела,general,"До 1994 година, ревиите се одржувале на разни места, како што се хотелите или галериите. Конечно, после конструкциската несреќа за време на ревијата на Мишел Корс, настанот бил префрлен позади Јавната библиотека во Њујорк, каде што останала до 2010 година, кога ревијата била преместена во „Линколн- центар’’( англ. Lincoln center). Меѓутоа, долго време пред Ламберт, постоеле модни ревии низ Америка. Во 1903 година, една продавница во Њујорк наречена Енрич Бродерс( англ. Enrich Brothers) го вклучила сето она што се мисли дека е прва национална модна ревија, за да ги намами во продавницата жените од средната класа. До 1910 година, многу големи стоковни куќи си организирале сопствени ревии. Веројатно е дека американските трговци виделе дека биле нарекувани „модни паради’’ во салоните за мода во Париз па решиле да ја искористат идејата. Овие паради биле корисен начин да се промовираат продавниците и да се подобри нивниот статус. До 1920-те години, трговците насекаде ја користеле модната ревија. Тие биле организирани и честопати држани во ресторантите на продавниците за време на ручекот или времето за чај. Тие ревии биле потеатрални од денешните, главно засновани врз една тема и придружувани со наративно објаснување. Ревиите имале огромна популарност, привлекувајќи толку многу народ во своите илјадници луѓе, што продавниците во Њујорк во педесеттите години морале да добијат лиценца за да поседуваат живи модели.",,
q_0070,,,mk_wiki_1265619_chunk_0000,mk_wiki_1265619,Стрелиција,general,"Стрелиција (науч. ""Strelitzia"") — род од пет вида повеќегодишни растенија, со потекло од Јужна Африка. Припаѓа на растителното семејство Strelitziaceae. Родот го носи името на војводството Мекленбург-Стрелиц, родното место на кралицата Шарлот од Велика Британија. Вообичаено име на родот е рајско цвеќе / цветот рајска птица, поради сличноста на нејзините цвеќиња со рајските птици. Некои видови се широко одгледувани како украсни растенија на отворено, а некои на затворено во саксии. Стрелицијата е зимзелено растение, која во своето природно живеалиште расте како диво растение. Нивните лисја се како лисја од банана, а пламениот цвет е како глава на рајска птица. Опис. Видот николајска стрелиција е најголем во родот, достигнувајќи 10 метри висина, со одлични бели и сини цвеќиња; другите видови обично достигнуваат висина од 2 до 3,5 метри. Тие се повеќегодишни растенија, со дрвенести стебла или тревни без стебла, образувајќи густи групи на бројни ластарки. Лисјата се големи и долги 30 — 200 см и широки 10 — 80 см распоредени спротивно во два реда во една рамнина, образувајќи „вентилатор“. Цветовите се исклучителни, со особен облик. Размножување. Тие се опрашуваат од нектарниците (сончеви птици). Стрелицијата нема природни опрашувачи како инсекти; затоа во области без нектарници, на растенијата од овој род обично им е потребно рачно опрашување со цел успешно да има семе. Видови. Пет вида се препознаваат:",,
q_0071,,,mk_wiki_1369089_chunk_0002,mk_wiki_1369089,Белоруска вмешаност во руската инвазија на Украина,general,"Лукашенко подоцна појаснил дека ќе побара од Русија да донесе јадрено оружје доколку НАТО одлучи да донесе јадрено оружје во Полска или Литванија, западните соседи на земјата. Учество во руската инвазија. Во почетните фази на воениот судир, Белорусија ја позајмила својата територија на руските војници за да ја нападнат Украина, но се смета дека не испратила свои војници во судирот. На денот на инвазијата, Државната гранична служба на Украина известила за руските трупи кои се обидуваат да ја пробијат границата меѓу Белорусија и Украина на граничниот премин Вилча, и хеликоптер без идентификациски знаци кои нападнале мост во близина на Славутич. CNN објавил видео на кое се гледа како тенкови влегуваат во Украина преку граничниот премин Сенкивка, на тромеѓата со Русија. Исто така на тој ден, Чернобил, заедно со блиската поранешна јадрена централа, била освоена откако руските трупи влегоа во Украина од Белорусија преку ненаселената зона на Чернобил. Белорусија, исто така, и дозволила на Русија целосен пристап до нејзините воени воздушни бази за руските воени авиони да лансираат авиони и нејзините армиски инсталации за да гаѓаат артилерија и проектили од нејзината територија кон јужниот сосед или да ја преминат границата кон југ. Веќе на 24 февруари, украинскиот врховен командант објавил дека четири балистички ракети биле лансирани од Белорусија кон југозападна Украина. Два дена подоцна, Maxar Technologies објавил сателитски снимки со 150 хеликоптери и стотици копнени возила кои се наоѓале во близина на Хојники, околу 510 килоемтри од украинската граница, со 90 хеликоптери како привремена воздушна база. Белоруските медиуми и каналите на Телеграм, исто така, распространиле бројни видеа и фотографии кои покажуваат движење на руски оклопни возила и хеликоптери во јужна Белорусија. Три дена подоцна, Украинскиот центар за стратешка комуникација објавил дека аеродромот Житомир бил бомбардиран од проектилите лансирани од територијата на Белорусија. На 8 март, ImageSat International објавил сателитски снимки на три ракетни фрлачи (најверојатно руски 9K720 Искендер) на полето во близина на Калинкавичи (југоисточна Белорусија) и нови авиони (руски А-50 или А-100) и тешки хеликоптери Ми-26 во воздухопловната база Баранавичи. На крајот, почнале да се појавуваат извештаи за белоруски трупи во Украина. На 28 февруари, белорускиот опозициски медиум ""Повелба 97"" соопштил дека некои белоруски војници се меѓу ранетите и убиените трупи во Украина, повикувајќи се на анонимни белоруски и украински извори.",,
q_0072,,,mk_wiki_1182679_chunk_0002,mk_wiki_1182679,Мачорот во чизми,general,"Во приказната на Страпарола сиромашниот млад човек е син на жена од Бохемија, мачката е преправена вила, принцезата се вика Елизета, а замокот не му припаѓа на огар туку на богат лорд кој загинува во несреќа. Сиромашните младич на крајот станува крал на Бохемија. Изданието на Страпарола било објавен во Франција во 1560. Изобилството на усни верзии после оваа на Страпарола може да укажуваат на устен извор на приказната но исто така е можно Страпарола самиот да ја измислил приказна. Во 1634, друга приказна со измамничка мачка како јунак била објавена во збирката ""Пентамероне"" на Џамбатиста Базиле иако ниту збирката, ниту приказната биле објавени во Франција за време на животот на Перо. Кај Базиле младичот е просјак наречен Гаљузо (понекогаш Каљузо), чие богатство се постигнува на сличен начин како кај Перо. Сепак, приказната завршува така што Каљузо, во знак на благодарност, на мачката ѝ ветува златен ковчег по нејзината смрт. Три дена подоцна, мачка решава да се тестира Каљузо и се преправа дека е мртва и се стаписува кога слуша како Каљузо ѝ кажува на сопругата да ја фати за опашката и да ја фрли низ прозорецот. Мачката скокнува, прашува дали таа е ветената награда што му овозможила на просјакот подобар живот. Мачката потоа бргу исчезнува, оставајќи го својот господар сам да се грижам за себе. Најверојатно Перо ја знаел приказната на Страпарола, бидејќи ""Весели Ноќи"" била преведена на француски јазик во 16 век и подоцна се пренесувала во усната традиција. Изданија. Најстарото пишано издание било објавено во Венеција од страна на италијанскиот автор Џовани Франческо Страпарола во делото ""Веселите ноќи на Страпарола"" (c. 1550-53) во XIV-XV. Оригиналниот наслов бил ""Среќниот Константино"" ""(италијански: Costantino Fortunato)"" ""Господарот мачор, или Мачорот во чизми"" подоцна бил објавен во Париз во 1697 во збирка сказни наречена ""Приказни или сказни од минатите времиња"". Во збирката освен оваа приказна биле и други познати приказни: Заспаната убавица, Црвенкапа, Пепелашка, Палче и други. Збирката е позната и под називот ""Сказните на мајката Гуска"". Таа веднаш доживеала голем успех. Авторство. Како автор на книгата на Перо бил наведен неговиот син Пјер Дарманкур но вистинскиот автор бил токму Перо за кој веќе подолго време се знаело дека се интересира за бајките од минатото а воедно тој во 1694, објавил веќе една приказна наречена ""Магарешка кожа"". Исто така, ракописот и илустрирациите на пет од приказните (вклучувајќи ""го и Мачорот во чизми"") постоеле две години пред изданието во Париз 1697.",,
q_0073,,,mk_wiki_193904_chunk_0016,mk_wiki_193904,Флуорирање на водата,general,"Покрај тоа, најмалку 50 милиони луѓе низ светот пијат вода, којашто е природно флуоридирана до најповолни нивоа. Вистинскиот број не е познат и се смета дека е поголем. Природно флуоридираната вода се употребува во многу држави, во кои спаѓаат Аргентина, Франција, Габон, Либија, Мексико, Сенегал, Шри Ланка, Танзанија, САД и Зимбабве. На некои места, пред сè делови во Африка, Кина и Индија, природното флуоридирање ги надминува препорачливите нивоа. Во Кина 200 милиони луѓе добиваат флуоридирана вода во или над препорачливи нивоа. Во некои држави, како на пример Финска, Германија, Јапонија, Холандија, Шведска и Швајцарија заедниците имаат неконтинуирано флуоридирање на водата. Оваа промена често ја поттикнуваа политичките противници на флуоридирањето на водата, но понекогаш потребата за флуоридирање на водата ја предлагаа алтернативни стратегии. Употребата на флуоридите во најразлични форми претставува основа за заштита од расипување на забите низ цела Европа, на пример Франција, Германија, а многу други европски држави употребуваат флуоридирана сол. Историја. [[Податотека:McKayandBlackCDC01.jpg|thumb|десно|upright|Слика од 1909 од Фредерик МекКеј на која се наоѓаат Г.В. Блек, Исак Бартон и Ф.Ј. Вилсон.]] Врската меѓу флуоридите и забите се проучува уште од почетокот на 19 век. До 1850 година, истражувачите утврдиле дека флуоридите се појавуваат во различни концентрации во забите, коските и водата за пиење. До 1900 година, се теоретизирало дека флуоридите штитат од расипување на забите и се предлагало исхраната да се дополнува со флуориди, а исфлеканата глеѓ на забите (сега наречена забна флуороза) ја набљудувале без да знаат која е причината. Историјата на флуоридирањето на водата може да се подели во три периоди. Првиот (1901-1933 година) бил период на истражување за причината за исфлекана забна глеѓ наречена ""колорадска кафеава дамка"". Вториот (1933-1945 година) се фокусирал на врската меѓу концентрациите на флуориди, флуороза и расипување на забите и се утврдило дека умерените нивоа на флуориди штитат од кариес. Третиот период, од 1945 година па наваму, се фокусира на додавање флуориди во водоводните системи. Флуоридирањето на водата во САД започнало со истражувањето на стоматологот [[Фредерик МекKеј]]. МекКеј триесет години ја истражувал причината за ""Колорадо кафеавата флека"", која ги флекало забите, но и ги штител од кариес и со помош на Г. В. Блек и други истражувачи утврдилњ дека причината се флуоридите. Првиот извештај на статистичка врска меѓу флеката и намаленото расипување на забите го направил стоматологот [[Норман Еинсворт]] од Обединетото Кралство во 1925 година. Во 1931 година, хемичар од Алкоа, [[Х. В.",,
q_0074,,,mk_wiki_1187558_chunk_0000,mk_wiki_1187558,Хуан де ла Коса,general,"Хуан де ла Коса (околу 1450 – 28 февруари 1510) бил шпански истражувач и картограф, познат по тоа што ја создал прваа европска карта на двете Америки, откриени во 15 век. Тој бил клучна личност во првото и второто патување на Колумбо, бидејќи бил сопственик и капетан на бродот Санта Марија. Во 1499 година, бил член на експедицијата на Алонсо де Охеда на Јужна Америка. Откако се вратил во Андалусија, ја исцртал познатата mappa mundi („светска карта“), а потоа со Родриго де Бастидас продолжил да истражува. Во 1509 година, ја започнал својата последна експедиција, повторно со Охеда, кон брегот што денес е Колумбија. Умрел во вооружен конфликт со домородните луѓе. Животопис. Никој не знае кога точно и каде е роден Хуан де ла Коса, но прифатена е хипотезата дека е роден во Сантоња, Калабрија, бидејќи таму постојат документи според кои тој, неговата сопруга и неговата ќерка живееле во тој град. Датумот на неговото раѓање е исто така непознат, но се смета дека е роден меѓу 1450 и 1460 година, а не е позната никаква информација во врска со неговото детство. Се претпоставува дека како млад пловел околу Бискајскиот Залив како и околу Канарските Острови и Западна Африка. Првата сигурна информација поврзана со него потекнува од 1488 година, кога Хуан де ла Коса бил во Португалија. Во тоа време, истражувачот Бартоломео Диас пристигнал во Лисабон, откако стигнал до ’Ртот на Добрата Надеж. Се претспоставува дека Католичките кралеви го испратиле Хуан де ла Коса како шпион во тој град за да ги дознае информациите и деталите на тоа откритие. Успеал да се врати пред да биде заробен. На почетокот на 1490ти години, Хуан де ла Коса живеел во Пуерто де Санта Марија и поседувал брод нареќен ""Маригаленте"" или ""Галицијан"".",,
